2023-05-06 08:49:08.349 [main] INFO  com.gt.LaysshApplication - Starting LaysshApplication on DESKTOP-SH76E17 with PID 25584 (C:\Users\34240\Desktop\gs2\target\classes started by 34240 in C:\Users\34240\Desktop\gs2)
2023-05-06 08:49:08.357 [main] INFO  com.gt.LaysshApplication - No active profile set, falling back to default profiles: default
2023-05-06 08:49:08.433 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4b1d6571: startup date [Sat May 06 08:49:08 CST 2023]; root of context hierarchy
2023-05-06 08:49:09.259 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-05-06 08:49:09.480 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-05-06 08:49:09.526 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppBuginfoDao.
2023-05-06 08:49:09.529 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppDayPaperDao.
2023-05-06 08:49:09.529 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppDebugDetailDao.
2023-05-06 08:49:09.529 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppManhourAssessDao.
2023-05-06 08:49:09.531 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppManhourConfirmDao.
2023-05-06 08:49:09.531 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppManhourDao.
2023-05-06 08:49:09.531 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppMeritAssessDao.
2023-05-06 08:49:09.532 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppMeritTemplateDao.
2023-05-06 08:49:09.532 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppMonthPaperDao.
2023-05-06 08:49:09.533 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppProjectAssessDao.
2023-05-06 08:49:09.533 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppProjectDao.
2023-05-06 08:49:09.534 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppProjectPersonDao.
2023-05-06 08:49:09.535 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppProjectPlanDao.
2023-05-06 08:49:09.536 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppTestDao.
2023-05-06 08:49:09.537 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITAppWeekPaperDao.
2023-05-06 08:49:09.538 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITest3Dao.
2023-05-06 08:49:09.538 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.app.dao.ITSysJobDao.
2023-05-06 08:49:09.538 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.gt.sys.dao.ISysLogDao.
2023-05-06 08:49:09.999 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$5a692fe] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-05-06 08:49:10.609 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8091 (http)
2023-05-06 08:49:10.633 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8091"]
2023-05-06 08:49:10.651 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2023-05-06 08:49:10.652 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.32
2023-05-06 08:49:10.675 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_161\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\ProgramData\Oracle\Java\javapath;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Java\jdk1.8.0_161\bin;C:\Program Files\Java\jdk1.8.0_161\jre\bin;E:\apache-maven-3.8.4\bin;C:\Pro;ram Files\nodejs\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\Microsoft SQL Server\120\Tools\Binn\;E:\redies;C:\Program Files\Git\cmd;C:\Program Files\nodejs\;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;C:\Program Files\MySQL\MySQL Utilities 1.6\;C:\Program Files (x86)\Tencent\微信web开发者工具\dll;C:\Program Files (x86)\NetSarang\Xshell 7\;E:\SVN\bin;C:\Program Files\Go\bin;C:\Program Files (x86)\NetSarang\Xftp 7\;C:\Users\34240\AppData\Local\Programs\Python\Python39\Scripts\;C:\Users\34240\AppData\Local\Programs\Python\Python39\;C:\Users\34240\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Bandizip\;C:\Program Files\JetBrains\IntelliJ IDEA 2022.1.3\bin;C:\Users\34240\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\PyCharm 2021.3.1\bin;C:\Users\34240\AppData\Roaming\npm;C:\Users\34240\AppData\Local\Programs\Fiddler;C:\Users\34240\go\bin;C:\Program Files\JetBrains\DataGrip 2023.1\bin;.]
2023-05-06 08:49:10.987 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-05-06 08:49:10.991 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/gongshisys] - Initializing Spring embedded WebApplicationContext
2023-05-06 08:49:10.991 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2558 ms
2023-05-06 08:49:11.147 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet quartzInItServlet mapped to [/QuartzInItServlet]
2023-05-06 08:49:11.148 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet imageServlet mapped to [/ImageServlet]
2023-05-06 08:49:11.149 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2023-05-06 08:49:11.153 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2023-05-06 08:49:11.153 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2023-05-06 08:49:11.153 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
